Entity,Code,Year,Electricity from wind - TWh,Electricity from hydro - TWh,Electricity from solar - TWh,Other renewables including bioenergy - TWh
Saudi Arabia,SAU,2015,0,0,0.05,0
Saudi Arabia,SAU,2016,0,0,0.05,0
Saudi Arabia,SAU,2017,0,0,0.07,0
Saudi Arabia,SAU,2018,0,0,0.16,0
Saudi Arabia,SAU,2019,0.01,0,0.21,0
Saudi Arabia,SAU,2020,0.01,0,0.21,0
Saudi Arabia,SAU,2021,0.01,0,0.83,0
Saudi Arabia,SAU,2022,0.01,0,0.83,0
Saudi Arabia,SAU,2023,1.45,0,4.3192434,0
Saudi Arabia,SAU,1965,,0,,
Saudi Arabia,SAU,1966,,0,,
Saudi Arabia,SAU,1967,,0,,
Saudi Arabia,SAU,1968,,0,,
Saudi Arabia,SAU,1969,,0,,
Saudi Arabia,SAU,1970,,0,,
Senegal,SEN,2000,0,0,0,0.05
Senegal,SEN,2001,0,0,0,0.06
Senegal,SEN,2002,0,0.19,0,0.07
Senegal,SEN,2003,0,0.33,0,0.05
Senegal,SEN,2004,0,0.29,0,0.04
Senegal,SEN,2005,0,0.26,0,0.05
Senegal,SEN,2006,0,0.23,0,0.05
Senegal,SEN,2007,0,0.18,0,0.04
Senegal,SEN,2008,0,0.23,0,0.04
Senegal,SEN,2009,0,0.24,0,0.05
Senegal,SEN,2010,0,0.25,0,0.07
Senegal,SEN,2011,0,0.25,0,0.08
Senegal,SEN,2012,0,0.29,0,0.05
Senegal,SEN,2013,0,0.31,0,0.06
Senegal,SEN,2014,0,0.31,0,0.07
Senegal,SEN,2015,0,0.33,0,0.07
Senegal,SEN,2016,0,0.36,0.01,0.06
Senegal,SEN,2017,0,0.36,0.09,0.08
Senegal,SEN,2018,0,0.36,0.25,0.09
Senegal,SEN,2019,0.02,0.31,0.33,0.12
Senegal,SEN,2020,0.22,0.31,0.38,0.11
Senegal,SEN,2021,0.4,0.31,0.54,0.1
Senegal,SEN,2022,0.74,0.31,0.84,0.11
Serbia,SRB,1990,0,8.28,0,0
Serbia,SRB,1991,0,10.24,0,0
Serbia,SRB,1992,0,9.84,0,0
Serbia,SRB,1993,0,8.84,0,0
Serbia,SRB,1994,0,9.55,0,0
Serbia,SRB,1995,0,10.66,0,0
Serbia,SRB,1996,0,12.23,0,0
Serbia,SRB,1997,0,11.2,0,0
Serbia,SRB,1998,0,11.12,0,0
Serbia,SRB,1999,0,11.93,0,0
Serbia,SRB,2000,0,10.34,0,0
Serbia,SRB,2001,0,10.62,0,0
Serbia,SRB,2002,0,10.45,0,0
Serbia,SRB,2003,0,9.12,0,0
Serbia,SRB,2004,0,11.12,0,0
Serbia,SRB,2005,0,12.03,0,0
Serbia,SRB,2006,0,10.97,0,0
Serbia,SRB,2007,0,10.04,0,0
Serbia,SRB,2008,0,10.11,0,0
Serbia,SRB,2009,0,11.14,0,0
Serbia,SRB,2010,0,12.57,0,0
Serbia,SRB,2011,0,9.24,0,0
Serbia,SRB,2012,0,9.91,0,0.01
Serbia,SRB,2013,0,10.85,0,0.02
Serbia,SRB,2014,0,11.62,0.01,0.02
Serbia,SRB,2015,0,10.78,0.01,0.02
Serbia,SRB,2016,0.03,11.52,0.01,0.03
Serbia,SRB,2017,0.05,9.75,0.01,0.08
Serbia,SRB,2018,0.15,11.39,0.01,0.1
Serbia,SRB,2019,0.9,10.2,0.01,0.14
Serbia,SRB,2020,0.98,9.75,0.01,0.19
Serbia,SRB,2021,1.08,11.98,0.01,0.25
Serbia,SRB,2022,0.94,9.36,0.01,0.23
Serbia,SRB,2023,0.94,12.9,0.01,0.23
Seychelles,SYC,2000,0,0,0,0
Seychelles,SYC,2001,0,0,0,0
Seychelles,SYC,2002,0,0,0,0
Seychelles,SYC,2003,0,0,0,0
Seychelles,SYC,2004,0,0,0,0
Seychelles,SYC,2005,0,0,0,0
Seychelles,SYC,2006,0,0,0,0
Seychelles,SYC,2007,0,0,0,0
Seychelles,SYC,2008,0,0,0,0
Seychelles,SYC,2009,0,0,0,0
Seychelles,SYC,2010,0,0,0,0
Seychelles,SYC,2011,0,0,0,0
Seychelles,SYC,2012,0,0,0,0
Seychelles,SYC,2013,0.01,0,0,0
Seychelles,SYC,2014,0.01,0,0,0
Seychelles,SYC,2015,0.01,0,0,0
Seychelles,SYC,2016,0.01,0,0,0
Seychelles,SYC,2017,0.01,0,0,0
Seychelles,SYC,2018,0.01,0,0,0
Seychelles,SYC,2019,0,0,0.04,0
Seychelles,SYC,2020,0.01,0,0.06,0
Seychelles,SYC,2021,0.01,0,0.07,0
Seychelles,SYC,2022,0.01,0,0.08,0
Sierra Leone,SLE,2000,0,0.01,0,0
Sierra Leone,SLE,2001,0,0.01,0,0
Sierra Leone,SLE,2002,0,0.02,0,0
Sierra Leone,SLE,2003,0,0.02,0,0
Sierra Leone,SLE,2004,0,0.02,0,0
Sierra Leone,SLE,2005,0,0.02,0,0
Sierra Leone,SLE,2006,0,0,0,0
Sierra Leone,SLE,2007,0,0.02,0,0
Sierra Leone,SLE,2008,0,0.02,0,0
Sierra Leone,SLE,2009,0,0.02,0,0
Sierra Leone,SLE,2010,0,0.12,0,0
Sierra Leone,SLE,2011,0,0.15,0,0
Sierra Leone,SLE,2012,0,0.12,0,0
Sierra Leone,SLE,2013,0,0.1,0,0
Sierra Leone,SLE,2014,0,0.12,0,0
Sierra Leone,SLE,2015,0,0.12,0,0
Sierra Leone,SLE,2016,0,0.13,0,0
Sierra Leone,SLE,2017,0,0.13,0.01,0
Sierra Leone,SLE,2018,0,0.17,0.01,0
Sierra Leone,SLE,2019,0,0.18,0.01,0
Sierra Leone,SLE,2020,0,0.18,0.01,0
Sierra Leone,SLE,2021,0,0.18,0.01,0
Sierra Leone,SLE,2022,0,0.18,0.01,0
Singapore,SGP,1971,0,0,0,0
Singapore,SGP,1972,0,0,0,0
Singapore,SGP,1973,0,0,0,0
Singapore,SGP,1974,0,0,0,0
Singapore,SGP,1975,0,0,0,0
Singapore,SGP,1976,0,0,0,0
Singapore,SGP,1977,0,0,0,0
Singapore,SGP,1978,0,0,0,0
Singapore,SGP,1979,0,0,0,0
Singapore,SGP,1980,0,0,0,0
Singapore,SGP,1981,0,0,0,0
Singapore,SGP,1982,0,0,0,0
Singapore,SGP,1983,0,0,0,0
Singapore,SGP,1984,0,0,0,0
Singapore,SGP,1985,0,0,0,0
Singapore,SGP,1986,0,0,0,0.085
Singapore,SGP,1987,0,0,0,0.085
Singapore,SGP,1988,0,0,0,0.085
Singapore,SGP,1989,0,0,0,0.085
Singapore,SGP,1990,0,0,0,0.085
Singapore,SGP,1991,0,0,0,0.245
Singapore,SGP,1992,0,0,0,0.245
Singapore,SGP,1993,0,0,0,0.245
Singapore,SGP,1994,0,0,0,0.245
Singapore,SGP,1995,0,0,0,0.245
Singapore,SGP,1996,0,0,0,0.245
Singapore,SGP,1997,0,0,0,0.245
Singapore,SGP,1998,0,0,0,0.245
Singapore,SGP,1999,0,0,0,0.245
Singapore,SGP,2000,0,,0,0.245
Singapore,SGP,2001,0,,0,0.473
Singapore,SGP,2002,0,,0,0.473
Singapore,SGP,2003,0,,0,0.495
Singapore,SGP,2004,0,,0,0.479
Singapore,SGP,2005,0,,0,0.47765875
Singapore,SGP,2006,0,,0,0.4737648
Singapore,SGP,2007,0,,0,0.4936092
Singapore,SGP,2008,0,,0,0.5208825
Singapore,SGP,2009,0,,0,0.5270821
Singapore,SGP,2010,0,,0,0.5871582
Singapore,SGP,2011,0,,0,0.60518473
Singapore,SGP,2012,0,,0,0.63571346
Singapore,SGP,2013,0,,0,0.7057131
Singapore,SGP,2014,0,,0,0.7414505
Singapore,SGP,2015,0,,0,0.8122861
Singapore,SGP,2016,0,,0.09,0.80152607
Singapore,SGP,2017,0,,0.12,0.77486813
Singapore,SGP,2018,0,,0.14,0.762494
Singapore,SGP,2019,0,,0.19,0.7602769
Singapore,SGP,2020,0,,0.3,0.6848291
Singapore,SGP,2021,0,,0.4,0.6727106
Singapore,SGP,2022,0,,0.67,0.9693054
Singapore,SGP,2023,0,,0.94,0.836908
Singapore,SGP,1965,,0,,
Singapore,SGP,1966,,0,,
Singapore,SGP,1967,,0,,
Singapore,SGP,1968,,0,,
Singapore,SGP,1969,,0,,
Singapore,SGP,1970,,0,,
Slovakia,SVK,1971,0,1.476,0,0
Slovakia,SVK,1972,0,1.546,0,0
Slovakia,SVK,1973,0,1.322,0,0
Slovakia,SVK,1974,0,2.223,0,0
Slovakia,SVK,1975,0,2.002,0,0
Slovakia,SVK,1976,0,2.019,0,0
Slovakia,SVK,1977,0,2.408,0,0
Slovakia,SVK,1978,0,2.259,0,0
Slovakia,SVK,1979,0,1.884,0,0
Slovakia,SVK,1980,0,2.257,0,0
Slovakia,SVK,1981,0,1.966,0,0
Slovakia,SVK,1982,0,1.726,0,0
Slovakia,SVK,1983,0,1.832,0,0
Slovakia,SVK,1984,0,1.555,0,0
Slovakia,SVK,1985,0,2.117,0,0
Slovakia,SVK,1986,0,1.675,0,0
Slovakia,SVK,1987,0,1.932,0,0
Slovakia,SVK,1988,0,1.755,0,0
Slovakia,SVK,1989,0,1.962,0,0
Slovakia,SVK,1990,0,1.88,0,0
Slovakia,SVK,1991,0,1.41,0,0
Slovakia,SVK,1992,0,1.94,0,0
Slovakia,SVK,1993,0,3.47,0,0
Slovakia,SVK,1994,0,4.36,0,0
Slovakia,SVK,1995,0,4.88,0,0
Slovakia,SVK,1996,0,4.23,0,0
Slovakia,SVK,1997,0,4.06,0,0
Slovakia,SVK,1998,0,4.27,0,0
Slovakia,SVK,1999,0,4.47,0,0
Slovakia,SVK,2000,0,4.61,0,0
Slovakia,SVK,2001,0,4.93,0,0.15
Slovakia,SVK,2002,0,5.27,0,0.15
Slovakia,SVK,2003,0,3.48,0,0.1
Slovakia,SVK,2004,0.01,4.1,0,0.02
Slovakia,SVK,2005,0.01,4.64,0,0.03
Slovakia,SVK,2006,0.01,4.4,0,0.4
Slovakia,SVK,2007,0.01,4.45,0,0.47
Slovakia,SVK,2008,0.01,4.04,0,0.52
Slovakia,SVK,2009,0.01,4.37,0,0.54
Slovakia,SVK,2010,0.01,5.26,0.02,0.66
Slovakia,SVK,2011,0,3.78,0.4,0.82
Slovakia,SVK,2012,0.01,4.1,0.42,0.94
Slovakia,SVK,2013,0.01,4.85,0.59,0.91
Slovakia,SVK,2014,0.01,4.21,0.6,1.42
Slovakia,SVK,2015,0.01,3.87,0.51,1.66
Slovakia,SVK,2016,0.01,4.36,0.53,1.73
Slovakia,SVK,2017,0.01,4.32,0.51,1.7
Slovakia,SVK,2018,0.01,3.59,0.58,1.63
Slovakia,SVK,2019,0.01,4.36,0.59,1.69
Slovakia,SVK,2020,0,4.52,0.66,1.67
Slovakia,SVK,2021,0,4.26,0.67,1.84
Slovakia,SVK,2022,0,3.68,0.65,1.49
Slovakia,SVK,2023,0,4.63,0.61,1.55
Slovakia,SVK,1965,,2.222958,,
Slovakia,SVK,1966,,2.1301508,,
Slovakia,SVK,1967,,1.8252122,,
Slovakia,SVK,1968,,1.6749526,,
Slovakia,SVK,1969,,1.303723,,
Slovakia,SVK,1970,,1.966633,,
Slovenia,SVN,1990,0,2.95,0,0
Slovenia,SVN,1991,0,3.61,0,0
Slovenia,SVN,1992,0,3.42,0,0
Slovenia,SVN,1993,0,3.04,0,0
Slovenia,SVN,1994,0,3.4,0,0
Slovenia,SVN,1995,0,3.25,0,0
Slovenia,SVN,1996,0,3.67,0,0
Slovenia,SVN,1997,0,3.09,0,0
Slovenia,SVN,1998,0,3.45,0,0
Slovenia,SVN,1999,0,3.74,0,0.03
Slovenia,SVN,2000,0,3.83,0,0.07
Slovenia,SVN,2001,0,3.8,0,0.07
Slovenia,SVN,2002,0,3.31,0,0.1
Slovenia,SVN,2003,0,2.96,0,0.12
Slovenia,SVN,2004,0,4.09,0,0.12
Slovenia,SVN,2005,0,3.46,0,0.11
Slovenia,SVN,2006,0,3.59,0,0.11
Slovenia,SVN,2007,0,3.27,0,0.11
Slovenia,SVN,2008,0,4.02,0,0.29
Slovenia,SVN,2009,0,4.71,0,0.19
Slovenia,SVN,2010,0,4.52,0.01,0.22
Slovenia,SVN,2011,0,3.56,0.07,0.25
Slovenia,SVN,2012,0,3.9,0.16,0.27
Slovenia,SVN,2013,0,4.63,0.22,0.26
Slovenia,SVN,2014,0,6.09,0.26,0.25
Slovenia,SVN,2015,0.01,3.81,0.27,0.26
Slovenia,SVN,2016,0.01,4.5,0.27,0.28
Slovenia,SVN,2017,0.01,3.87,0.28,0.28
Slovenia,SVN,2018,0.01,4.7,0.25,0.26
Slovenia,SVN,2019,0.01,4.48,0.3,0.25
Slovenia,SVN,2020,0.01,4.93,0.37,0.27
Slovenia,SVN,2021,0.01,4.71,0.45,0.27
Slovenia,SVN,2022,0.01,3.15,0.65,0.26
Slovenia,SVN,2023,0.01,4.96,0.69,0.24
Solomon Islands,SLB,2000,0,0,0,0
Solomon Islands,SLB,2001,0,0,0,0
Solomon Islands,SLB,2002,0,0,0,0
Solomon Islands,SLB,2003,0,0,0,0
Solomon Islands,SLB,2004,0,0,0,0
Solomon Islands,SLB,2005,0,0,0,0
Solomon Islands,SLB,2006,0,0,0,0
Solomon Islands,SLB,2007,0,0,0,0
Solomon Islands,SLB,2008,0,0,0,0
Solomon Islands,SLB,2009,0,0,0,0
Solomon Islands,SLB,2010,0,0,0,0
Solomon Islands,SLB,2011,0,0,0,0
Solomon Islands,SLB,2012,0,0,0,0
Solomon Islands,SLB,2013,0,0,0,0
Solomon Islands,SLB,2014,0,0,0,0
Solomon Islands,SLB,2015,0,0,0,0
Solomon Islands,SLB,2016,0,0,0,0
Solomon Islands,SLB,2017,0,0,0,0
Solomon Islands,SLB,2018,0,0,0,0
Solomon Islands,SLB,2019,0,0,0,0
Solomon Islands,SLB,2020,0,0,0,0
Solomon Islands,SLB,2021,0,0,0,0
Solomon Islands,SLB,2022,0,0,0,0
Somalia,SOM,2000,0,0,0,0
Somalia,SOM,2001,0,0,0,0
Somalia,SOM,2002,0,0,0,0
Somalia,SOM,2003,0,0,0,0
Somalia,SOM,2004,0,0,0,0
Somalia,SOM,2005,0,0,0,0
Somalia,SOM,2006,0,0,0,0
Somalia,SOM,2007,0,0,0,0
Somalia,SOM,2008,0,0,0,0
Somalia,SOM,2009,0,0,0,0
Somalia,SOM,2010,0,0,0,0
Somalia,SOM,2011,0,0,0,0
Somalia,SOM,2012,0,0,0,0
Somalia,SOM,2013,0,0,0,0
Somalia,SOM,2014,0,0,0,0
Somalia,SOM,2015,0,0,0,0
Somalia,SOM,2016,0,0,0.01,0
Somalia,SOM,2017,0.01,0,0.01,0
Somalia,SOM,2018,0.01,0,0.01,0
Somalia,SOM,2019,0.01,0,0.01,0
Somalia,SOM,2020,0.01,0,0.02,0
Somalia,SOM,2021,0.01,0,0.03,0
Somalia,SOM,2022,0.01,0,0.03,0
South Africa,ZAF,1971,0,0.112,0,0
South Africa,ZAF,1972,0,0.834,0,0
South Africa,ZAF,1973,0,0.985,0,0
South Africa,ZAF,1974,0,1.132,0,0
South Africa,ZAF,1975,0,1.12,0,0
South Africa,ZAF,1976,0,1.876,0,0
South Africa,ZAF,1977,0,1.944,0,0
South Africa,ZAF,1978,0,1.907,0,0
South Africa,ZAF,1979,0,1.144,0,0
South Africa,ZAF,1980,0,0.992,0,0
South Africa,ZAF,1981,0,1.653,0,0
South Africa,ZAF,1982,0,1.016,0,0
South Africa,ZAF,1983,0,0.595,0,0
South Africa,ZAF,1984,0,0.56,0,0
South Africa,ZAF,1985,0,0.624,0,0
South Africa,ZAF,1986,0,1.623,0,0
South Africa,ZAF,1987,0,1.617,0,0
South Africa,ZAF,1988,0,3.162,0,0
South Africa,ZAF,1989,0,2.759,0,0
South Africa,ZAF,1990,0,1.01,0,0
South Africa,ZAF,1991,0,1.98,0,0
South Africa,ZAF,1992,0,0.75200003,0,0
South Africa,ZAF,1993,0,0.14600004,0,0
South Africa,ZAF,1994,0,1.0739999,0,0
South Africa,ZAF,1995,0,0.529,0,0
South Africa,ZAF,1996,0,1.3189999,0,0.06
South Africa,ZAF,1997,0,2.092,0,0.146
South Africa,ZAF,1998,0,1.595,0,0.231
South Africa,ZAF,1999,0,0.7259999,0,0.197
South Africa,ZAF,2000,0,1.1,0.01,0.4775
South Africa,ZAF,2001,0,1.72,0.01,0.4231
South Africa,ZAF,2002,0,2.08,0.01,0.4603
South Africa,ZAF,2003,0.01,0.83,0.01,0.4084
South Africa,ZAF,2004,0.01,0.95,0.02,0.3819
South Africa,ZAF,2005,0.01,1.33,0.02,0.4253
South Africa,ZAF,2006,0.01,2.9,0.02,0.4055
South Africa,ZAF,2007,0.01,2.87,0.02,0.4305
South Africa,ZAF,2008,0.02,1.26,0.02,0.4561
South Africa,ZAF,2009,0.03,1.45,0.02,0.4491
South Africa,ZAF,2010,0.03,1.14,0.03,0.3963
South Africa,ZAF,2011,0.04,3.06,0.08,0.412
South Africa,ZAF,2012,0.04,1.02,0.09,0.4226
South Africa,ZAF,2013,0.04,1.1,0.24,0.4777
South Africa,ZAF,2014,1.07,1.8,1.07,0.364211
South Africa,ZAF,2015,3.07,0.73,2.75,0.316528
South Africa,ZAF,2016,4.21,0.62,3.27,0.331492
South Africa,ZAF,2017,7.02,0.78,4.24,0.386364
South Africa,ZAF,2018,6.41,1.1,4.57,0.431334
South Africa,ZAF,2019,6.63,0.74,4.9,0.43014
South Africa,ZAF,2020,6.41,1.47,5.7,0.4097
South Africa,ZAF,2021,8.65,2.02,6.78,0.4097
South Africa,ZAF,2022,9.7,3.1,10.13,0.4097
South Africa,ZAF,2023,11.62,1.96,15.57,0.4097
South Africa,ZAF,1965,,0.037,,
South Africa,ZAF,1966,,0.036,,
South Africa,ZAF,1967,,0.026,,
South Africa,ZAF,1968,,0.024,,
South Africa,ZAF,1969,,0.021,,
South Africa,ZAF,1970,,0.025,,
South America,,1971,0,69.82073,0,1.041386
South America,,1972,0,79.28879,0,1.1355976
South America,,1973,0,89.51795,0,1.1527706
South America,,1974,0,103.09859,0,1.224155
South America,,1975,0,112.39167,0,1.5001678
South America,,1976,0,125.337105,0,1.5173004
South America,,1977,0,139.3818,0,1.7688487
South America,,1978,0,153.06062,0,1.9639169
South America,,1979,0,173.54976,0,2.4230032
South America,,1980,0,194.83237,0,2.405526
South America,,1981,0,196.83522,0,2.447641
South America,,1982,0,213.39456,0,2.9034476
South America,,1983,0,229.53732,0,3.8014305
South America,,1984,0,253.0052,0,3.6446674
South America,,1985,0,273.90704,0,3.913132
South America,,1986,0,294.62888,0,4.114923
South America,,1987,0,314.6132,0,4.4566836
South America,,1988,0,326.4447,0,4.306745
South America,,1989,0,334.9196,0,4.344164
South America,,1990,0,347.90448,0,5.476084
South America,,1991,0,372.47708,0,5.6775155
South America,,1992,0,380.07532,0,7.399189
South America,,1993,0,409.5474,0,7.461511
South America,,1994,0,435.20428,0,7.95607
South America,,1995,0,451.17233,0,8.332388
South America,,1996,0.012018,467.49365,0,9.46631
South America,,1997,0.019192,494.85278,0,10.053499
South America,,1998,0.038041,506.0408,0.000017,9.659916
South America,,1999,0.037381,504.7165,0.000026,10.818792
South America,,2000,0.03,533.41,0.01,9.01
South America,,2001,0.08,499.79,0.01,10.14
South America,,2002,0.13,524.1,0.01,11.58
South America,,2003,0.14,546.6,0.01,13.62
South America,,2004,0.18,566.76,0.01,14.120001
South America,,2005,0.21000001,599.66,0.01,15.54
South America,,2006,0.36999997,626.39,0.01,16.9
South America,,2007,0.77000004,648.48,0.01,20.300001
South America,,2008,1.3,651.13,0.01,22.960001
South America,,2009,1.4499999,668.82,0.01,25.99
South America,,2010,2.64,669.55,0.01,37.63
South America,,2011,3.21,712.83,0.049999997,37.95
South America,,2012,6.03,696.65,0.13,41.29
South America,,2013,7.9399996,682.33,0.28,46.3
South America,,2014,15.51,642.7,0.79,53.480003
South America,,2015,27.269999,642.93,1.84,56.55
South America,,2016,40.61,655.91003,3.1799998,57.86
South America,,2017,51.6,665.31,5.45,59.65
South America,,2018,60.420002,681.9,10.45,61.19
South America,,2019,72.53,667.11,15.48,62.09
South America,,2020,79.54,661.27,21.63,67.5
South America,,2021,99.6,633.45,31.83,64.810005
South America,,2022,111.85999,707.12,49.66,62.17
South America,,1965,,39.581554,,0
South America,,1966,,44.095222,,0
South America,,1967,,46.652615,,0
South America,,1968,,49.550686,,0
South America,,1969,,53.435425,,0
South America,,1970,,62.88049,,0.57093334
South Korea,KOR,1971,0,1.319976,0,0
South Korea,KOR,1972,0,1.368076,0,0
South Korea,KOR,1973,0,1.284465,0,0
South Korea,KOR,1974,0,1.905858,0,0
South Korea,KOR,1975,0,1.682809,0,0
South Korea,KOR,1976,0,1.788661,0,0
South Korea,KOR,1977,0,1.392729,0,0
South Korea,KOR,1978,0,1.807524,0,0
South Korea,KOR,1979,0,2.296168,0,0
South Korea,KOR,1980,0,1.920375,0,0
South Korea,KOR,1981,0,2.597707,0,0
South Korea,KOR,1982,0,1.715362,0,0
South Korea,KOR,1983,0,2.294191,0,0
South Korea,KOR,1984,0,1.998143,0,0
South Korea,KOR,1985,0,3.184966,0,0
South Korea,KOR,1986,0,3.10988,0,0
South Korea,KOR,1987,0,3.965371,0,0
South Korea,KOR,1988,0,1.987232,0,0
South Korea,KOR,1989,0,2.963969,0,0
South Korea,KOR,1990,0,4.683946,0.001,0
South Korea,KOR,1991,0,3.486046,0.001,0
South Korea,KOR,1992,0,3.097448,0.002,0
South Korea,KOR,1993,0.001,4.227549,0.002,0
South Korea,KOR,1994,0.001,2.346092,0.002,0
South Korea,KOR,1995,0,2.759923,0.002,0.25
South Korea,KOR,1996,0,2.424357,0.003,0.403
South Korea,KOR,1997,0.001,2.813992,0.003,0.078
South Korea,KOR,1998,0.002,4.279418,0.004,0.058
South Korea,KOR,1999,0.005839,4.15926,0.004572,0.087
South Korea,KOR,2000,0.02,4.01,0.01,0.079
South Korea,KOR,2001,0.01,2.33,0.01,0.088
South Korea,KOR,2002,0.01,3.23,0.01,0.179
South Korea,KOR,2003,0.02,4.89,0.01,0.188
South Korea,KOR,2004,0.05,4.31,0.01,0.2928692
South Korea,KOR,2005,0.13,3.67,0.01,0.25981373
South Korea,KOR,2006,0.24,3.47,0.03,0.24129018
South Korea,KOR,2007,0.38,3.63,0.07,0.38390425
South Korea,KOR,2008,0.44,3.07,0.28,0.6530758
South Korea,KOR,2009,0.69,2.81,0.57,0.5390645
South Korea,KOR,2010,0.82,3.68,0.77,0.417752
South Korea,KOR,2011,0.86,4.6,0.92,1.0193447
South Korea,KOR,2012,0.91,3.97,1.13,2.1562583
South Korea,KOR,2013,1.15,4.29,1.67,3.1209614
South Korea,KOR,2014,1.15,2.75,2.69,6.301323
South Korea,KOR,2015,1.34,2.15,4.23,7.479414
South Korea,KOR,2016,1.68,2.85,5.52,8.079599
South Korea,KOR,2017,2.17,2.81,7.74,9.610962
South Korea,KOR,2018,2.46,3.36,10.17,11.814518
South Korea,KOR,2019,2.68,2.79,14.19,13.350539
South Korea,KOR,2020,3.15,3.88,19.34,14.033809
South Korea,KOR,2021,3.18,3.05,24.72,17.152586
South Korea,KOR,2022,3.36,3.54,26.97,17.847912
South Korea,KOR,2023,3.41,3.7,29.37,19.246603
South Korea,KOR,1965,,0.710427,,
South Korea,KOR,1966,,0.985322,,
South Korea,KOR,1967,,0.953171,,
South Korea,KOR,1968,,0.929483,,
South Korea,KOR,1969,,1.428512,,
South Korea,KOR,1970,,1.220684,,
South Sudan,SSD,2012,0,0,0,0
South Sudan,SSD,2013,0,0,0,0
South Sudan,SSD,2014,0,0,0,0
South Sudan,SSD,2015,0,0,0,0
South Sudan,SSD,2016,0,0,0,0
South Sudan,SSD,2017,0,0,0,0
South Sudan,SSD,2018,0,0,0.01,0
South Sudan,SSD,2019,0,0,0.01,0
South Sudan,SSD,2020,0,0,0.01,0
South Sudan,SSD,2021,0,0,0.02,0
South Sudan,SSD,2022,0,0,0.02,0
South and Central America (EI),,1971,0,73.067635,0,2.1533859
South and Central America (EI),,1972,0,82.69269,0,2.1425977
South and Central America (EI),,1973,0,93.00975,0,2.2767706
South and Central America (EI),,1974,0,106.86309,0,2.3891551
South and Central America (EI),,1975,0,115.91616,0,2.873168
South and Central America (EI),,1976,0,129.42441,0,3.3633003
South and Central America (EI),,1977,0,143.1242,0,3.6838486
South and Central America (EI),,1978,0,158.18752,0,4.0839167
South and Central America (EI),,1979,0,179.78596,0,4.383003
South and Central America (EI),,1980,0,201.44287,0,4.405631
South and Central America (EI),,1981,0,204.44443,0,4.883746
South and Central America (EI),,1982,0,220.19386,0,5.525553
South and Central America (EI),,1983,0,237.10901,0,6.358536
South and Central America (EI),,1984,0,261.6087,0,6.1837726
South and Central America (EI),,1985,0,283.50836,0,6.076122
South and Central America (EI),,1986,0,306.0074,0,6.2676725
South and Central America (EI),,1987,0,326.53015,0,6.7021995
South and Central America (EI),,1988,0,339.224,0,6.639707
South and Central America (EI),,1989,0,347.35876,0,6.9310308
South and Central America (EI),,1990,0,360.80304,0,8.331682
South and Central America (EI),,1991,0,385.09637,0,8.405421
South and Central America (EI),,1992,0,392.17712,0,10.720842
South and Central America (EI),,1993,0.001717172,423.27594,0,10.275521
South and Central America (EI),,1994,0.007777778,447.75696,0,10.812127
South and Central America (EI),,1995,0.007777778,463.73972,0,11.071227
South and Central America (EI),,1996,0.041973986,482.1879,0,12.450906
South and Central America (EI),,1997,0.102926,508.80856,0,13.107331
South and Central America (EI),,1998,0.11137238,520.66187,0.000017,12.338713
South and Central America (EI),,1999,0.14847192,522.1518,0.00012701,14.474113
South and Central America (EI),,2000,0.2520263,550.31305,0.002541752,14.565456
South and Central America (EI),,2001,0.32090253,516.229,0.004090489,16.21691
South and Central America (EI),,2002,0.45877823,541.89294,0.006422989,17.941471
South and Central America (EI),,2003,0.44300896,565.5637,0.008736461,19.874304
South and Central America (EI),,2004,0.543326,584.2788,0.011080187,20.972889
South and Central America (EI),,2005,0.5322278,619.22626,0.018349502,22.233028
South and Central America (EI),,2006,0.7737159,647.2634,0.008633632,23.595226
South and Central America (EI),,2007,1.1575366,669.4346,0.01125943,28.835688
South and Central America (EI),,2008,1.6673969,674.5294,0.01531408,32.625557
South and Central America (EI),,2009,2.076693,691.6426,0.024975453,36.51384
South and Central America (EI),,2010,3.447973,693.9942,0.062941566,46.706276
South and Central America (EI),,2011,4.323757,735.3732,0.13447934,48.872707
South and Central America (EI),,2012,7.6684127,722.45154,0.34257117,54.915817
South and Central America (EI),,2013,10.210819,699.75256,0.5401353,62.183014
South and Central America (EI),,2014,18.62841,679.2487,1.1254271,68.02902
South and Central America (EI),,2015,31.478628,663.208,2.8800068,71.9387
South and Central America (EI),,2016,45.206738,679.31836,4.9027863,74.563644
South and Central America (EI),,2017,56.15804,701.0984,7.6573677,77.08672
South and Central America (EI),,2018,65.7671,717.16223,12.811902,80.85823
South and Central America (EI),,2019,78.76902,705.525,18.995718,81.9889
South and Central America (EI),,2020,85.27744,697.0964,25.82021,86.146866
South and Central America (EI),,2021,106.16904,668.9705,36.89366,83.4754
South and Central America (EI),,2022,117.8557,745.1073,56.709976,81.45785
South and Central America (EI),,2023,134.17113,749.9448,82.563034,82.97577
South and Central America (EI),,1965,,41.302555,,0
South and Central America (EI),,1966,,46.001225,,0
South and Central America (EI),,1967,,48.660614,,0
South and Central America (EI),,1968,,51.74669,,0
South and Central America (EI),,1969,,55.852425,,0
South and Central America (EI),,1970,,65.64019,,0.57093334
Spain,ESP,1965,0,19.687,0,0
Spain,ESP,1966,0,27.258,0,0
Spain,ESP,1967,0,22.657,0,0
Spain,ESP,1968,0,24.388,0,0
Spain,ESP,1969,0,30.603,0,0
